datetime,fecha,tramo,DOMICILIO,LLEVAR,LOCAL,RECOGER
2024-01-12 14:45:00,2024-01-12,14:45 - 14:59,1,0,0,0
2024-01-12 15:00:00,2024-01-12,15:00 - 15:14,0,0,0,0
2024-01-12 15:15:00,2024-01-12,15:15 - 15:29,0,0,0,0
2024-01-12 15:45:00,2024-01-12,15:45 - 15:59,0,0,0,0
2024-01-12 18:45:00,2024-01-12,18:45 - 18:59,0,1,0,0
2024-01-12 19:00:00,2024-01-12,19:00 - 19:14,0,0,0,0
2024-01-12 19:15:00,2024-01-12,19:15 - 19:29,0,0,0,0
2024-01-12 19:30:00,2024-01-12,19:30 - 19:44,1,0,0,2
2024-01-12 19:45:00,2024-01-12,19:45 - 19:59,4,0,0,0
2024-01-12 20:00:00,2024-01-12,20:00 - 20:14,3,0,0,0
2024-01-12 20:15:00,2024-01-12,20:15 - 20:29,2,0,0,1
2024-01-12 20:30:00,2024-01-12,20:30 - 20:44,0,0,0,1
2024-01-12 20:45:00,2024-01-12,20:45 - 20:59,2,0,0,2
2024-01-12 21:00:00,2024-01-12,21:00 - 21:14,6,0,0,1
2024-01-12 21:15:00,2024-01-12,21:15 - 21:29,0,0,1,0
2024-01-12 21:30:00,2024-01-12,21:30 - 21:44,3,1,0,1
2024-01-12 21:45:00,2024-01-12,21:45 - 21:59,1,0,0,0
2024-01-12 22:00:00,2024-01-12,22:00 - 22:14,1,0,1,0
2024-01-12 22:15:00,2024-01-12,22:15 - 22:29,2,1,1,0
2024-01-12 22:30:00,2024-01-12,22:30 - 22:44,1,2,0,1
2024-01-12 22:45:00,2024-01-12,22:45 - 22:59,2,0,0,0
2024-01-12 23:00:00,2024-01-12,23:00 - 23:14,0,2,0,0
2024-01-12 23:15:00,2024-01-12,23:15 - 23:29,0,0,0,0
2024-01-13 12:45:00,2024-01-13,12:45 - 12:59,0,0,0,0
2024-01-13 13:00:00,2024-01-13,13:00 - 13:14,0,0,0,0
2024-01-13 13:15:00,2024-01-13,13:15 - 13:29,0,0,0,0
2024-01-13 13:30:00,2024-01-13,13:30 - 13:44,0,0,0,0
2024-01-13 13:45:00,2024-01-13,13:45 - 13:59,0,0,0,0
2024-01-13 14:00:00,2024-01-13,14:00 - 14:14,1,1,0,0
2024-01-13 14:15:00,2024-01-13,14:15 - 14:29,2,0,1,0
2024-01-13 14:30:00,2024-01-13,14:30 - 14:44,1,0,1,0
2024-01-13 14:45:00,2024-01-13,14:45 - 14:59,0,0,0,0
2024-01-13 15:00:00,2024-01-13,15:00 - 15:14,0,0,0,0
2024-01-13 15:15:00,2024-01-13,15:15 - 15:29,0,0,0,0
2024-01-13 15:45:00,2024-01-13,15:45 - 15:59,0,0,0,0
2024-01-13 18:45:00,2024-01-13,18:45 - 18:59,0,1,0,0
2024-01-13 19:00:00,2024-01-13,19:00 - 19:14,0,0,0,0
2024-01-13 19:15:00,2024-01-13,19:15 - 19:29,1,0,0,0
2024-01-13 19:30:00,2024-01-13,19:30 - 19:44,0,1,0,0
2024-01-13 19:45:00,2024-01-13,19:45 - 19:59,1,0,2,2
2024-01-13 20:00:00,2024-01-13,20:00 - 20:14,0,0,2,0
2024-01-13 20:15:00,2024-01-13,20:15 - 20:29,4,2,0,1
2024-01-13 20:30:00,2024-01-13,20:30 - 20:44,4,1,1,0
2024-01-13 20:45:00,2024-01-13,20:45 - 20:59,6,0,0,1
2024-01-13 21:00:00,2024-01-13,21:00 - 21:14,7,2,0,1
2024-01-13 21:15:00,2024-01-13,21:15 - 21:29,5,0,3,2
2024-01-13 21:30:00,2024-01-13,21:30 - 21:44,3,0,0,4
2024-01-13 21:45:00,2024-01-13,21:45 - 21:59,4,0,0,0
2024-01-13 22:00:00,2024-01-13,22:00 - 22:14,3,0,0,0
2024-01-13 22:15:00,2024-01-13,22:15 - 22:29,1,1,0,2
2024-01-13 22:30:00,2024-01-13,22:30 - 22:44,0,1,0,0
2024-01-13 22:45:00,2024-01-13,22:45 - 22:59,1,0,0,0
2024-01-13 23:00:00,2024-01-13,23:00 - 23:14,0,0,0,0
2024-01-13 23:15:00,2024-01-13,23:15 - 23:29,0,0,0,0
2024-01-14 12:45:00,2024-01-14,12:45 - 12:59,0,0,0,0
2024-01-14 13:00:00,2024-01-14,13:00 - 13:14,1,0,0,1
2024-01-14 13:15:00,2024-01-14,13:15 - 13:29,2,0,0,0
2024-01-14 13:30:00,2024-01-14,13:30 - 13:44,2,0,0,0
2024-01-14 13:45:00,2024-01-14,13:45 - 13:59,2,0,0,1
2024-01-14 14:00:00,2024-01-14,14:00 - 14:14,1,0,0,0
2024-01-14 14:15:00,2024-01-14,14:15 - 14:29,0,0,0,0
2024-01-14 14:30:00,2024-01-14,14:30 - 14:44,1,0,0,0
2024-01-14 14:45:00,2024-01-14,14:45 - 14:59,0,0,0,0
2024-01-14 15:00:00,2024-01-14,15:00 - 15:14,0,0,0,0
2024-01-14 15:15:00,2024-01-14,15:15 - 15:29,0,0,0,0
2024-01-14 15:45:00,2024-01-14,15:45 - 15:59,0,0,0,0
2024-01-14 18:45:00,2024-01-14,18:45 - 18:59,0,0,0,0
2024-01-14 19:00:00,2024-01-14,19:00 - 19:14,1,1,0,0
2024-01-14 19:15:00,2024-01-14,19:15 - 19:29,2,1,0,0
2024-01-14 19:30:00,2024-01-14,19:30 - 19:44,1,0,0,0
2024-01-14 19:45:00,2024-01-14,19:45 - 19:59,3,0,0,1
2024-01-14 20:00:00,2024-01-14,20:00 - 20:14,7,1,0,0
2024-01-14 20:15:00,2024-01-14,20:15 - 20:29,3,0,1,1
2024-01-14 20:30:00,2024-01-14,20:30 - 20:44,6,0,0,3
2024-01-14 20:45:00,2024-01-14,20:45 - 20:59,8,0,1,2
2024-01-14 21:00:00,2024-01-14,21:00 - 21:14,6,1,0,0
2024-01-14 21:15:00,2024-01-14,21:15 - 21:29,3,1,0,1
2024-01-14 21:30:00,2024-01-14,21:30 - 21:44,1,1,0,1
2024-01-14 21:45:00,2024-01-14,21:45 - 21:59,1,0,1,0
2024-01-14 22:00:00,2024-01-14,22:00 - 22:14,2,1,0,1
2024-01-14 22:15:00,2024-01-14,22:15 - 22:29,0,0,1,0
2024-01-14 22:30:00,2024-01-14,22:30 - 22:44,0,0,0,0
2024-01-14 22:45:00,2024-01-14,22:45 - 22:59,0,0,0,0
2024-01-14 23:00:00,2024-01-14,23:00 - 23:14,0,0,0,0
2024-01-14 23:15:00,2024-01-14,23:15 - 23:29,0,0,0,0
2024-01-15 13:00:00,2024-01-15,13:00 - 13:14,0,0,0,0
2024-01-15 13:15:00,2024-01-15,13:15 - 13:29,0,1,0,0
2024-01-15 13:30:00,2024-01-15,13:30 - 13:44,0,0,0,0
2024-01-15 13:45:00,2024-01-15,13:45 - 13:59,0,0,0,0
2024-01-15 14:00:00,2024-01-15,14:00 - 14:14,2,0,1,0
2024-01-15 14:15:00,2024-01-15,14:15 - 14:29,0,0,0,1
2024-01-15 14:30:00,2024-01-15,14:30 - 14:44,1,0,1,0
2024-01-15 14:45:00,2024-01-15,14:45 - 14:59,0,1,0,0
2024-01-15 15:00:00,2024-01-15,15:00 - 15:14,0,0,0,0
2024-01-15 15:15:00,2024-01-15,15:15 - 15:29,0,1,0,0
2024-01-15 15:30:00,2024-01-15,15:30 - 15:44,0,0,0,0
2024-01-15 18:45:00,2024-01-15,18:45 - 18:59,0,0,0,0
2024-01-15 19:00:00,2024-01-15,19:00 - 19:14,0,0,0,0
2024-01-15 19:15:00,2024-01-15,19:15 - 19:29,1,0,0,0
2024-01-15 19:30:00,2024-01-15,19:30 - 19:44,0,0,0,0
2024-01-15 19:45:00,2024-01-15,19:45 - 19:59,1,1,0,0
2024-01-15 20:00:00,2024-01-15,20:00 - 20:14,1,0,0,0
2024-01-15 20:15:00,2024-01-15,20:15 - 20:29,0,0,0,0
2024-01-15 20:30:00,2024-01-15,20:30 - 20:44,1,0,0,0
2024-01-15 20:45:00,2024-01-15,20:45 - 20:59,1,0,0,0
2024-01-15 21:00:00,2024-01-15,21:00 - 21:14,0,0,0,0
2024-01-15 21:15:00,2024-01-15,21:15 - 21:29,0,0,0,0
2024-01-15 21:30:00,2024-01-15,21:30 - 21:44,0,0,0,0
2024-01-15 21:45:00,2024-01-15,21:45 - 21:59,0,0,0,0
2024-01-15 22:00:00,2024-01-15,22:00 - 22:14,1,0,1,0
2024-01-15 22:15:00,2024-01-15,22:15 - 22:29,0,1,0,0
2024-01-15 22:30:00,2024-01-15,22:30 - 22:44,0,0,0,1
2024-01-15 22:45:00,2024-01-15,22:45 - 22:59,1,1,0,0
2024-01-15 23:00:00,2024-01-15,23:00 - 23:14,0,0,0,0
2024-01-15 23:15:00,2024-01-15,23:15 - 23:29,0,0,0,0
2024-01-16 13:00:00,2024-01-16,13:00 - 13:14,0,0,0,0
2024-01-16 13:15:00,2024-01-16,13:15 - 13:29,0,0,0,0
2024-01-16 13:30:00,2024-01-16,13:30 - 13:44,0,0,0,0
2024-01-16 13:45:00,2024-01-16,13:45 - 13:59,1,0,0,0
2024-01-16 14:00:00,2024-01-16,14:00 - 14:14,0,0,1,1
2024-01-16 14:15:00,2024-01-16,14:15 - 14:29,1,0,1,0
2024-01-16 14:30:00,2024-01-16,14:30 - 14:44,0,0,0,0
2024-01-16 14:45:00,2024-01-16,14:45 - 14:59,1,0,0,0
2024-01-16 15:00:00,2024-01-16,15:00 - 15:14,0,0,0,0
2024-01-16 15:15:00,2024-01-16,15:15 - 15:29,0,0,0,0
2024-01-16 15:30:00,2024-01-16,15:30 - 15:44,0,0,0,0
2024-01-16 18:45:00,2024-01-16,18:45 - 18:59,0,0,0,0
2024-01-16 19:00:00,2024-01-16,19:00 - 19:14,0,0,0,0
2024-01-16 19:15:00,2024-01-16,19:15 - 19:29,0,0,0,0
2024-01-16 19:30:00,2024-01-16,19:30 - 19:44,1,0,0,0
2024-01-16 19:45:00,2024-01-16,19:45 - 19:59,1,0,1,2
2024-01-16 20:00:00,2024-01-16,20:00 - 20:14,0,0,0,0
2024-01-16 20:15:00,2024-01-16,20:15 - 20:29,0,1,0,2
2024-01-16 20:30:00,2024-01-16,20:30 - 20:44,0,0,0,0
2024-01-16 20:45:00,2024-01-16,20:45 - 20:59,0,1,1,1
2024-01-16 21:00:00,2024-01-16,21:00 - 21:14,1,0,0,2
2024-01-16 21:15:00,2024-01-16,21:15 - 21:29,3,0,0,1
2024-01-16 21:30:00,2024-01-16,21:30 - 21:44,0,0,0,0
2024-01-16 21:45:00,2024-01-16,21:45 - 21:59,1,0,0,1
2024-01-16 22:00:00,2024-01-16,22:00 - 22:14,2,0,1,0
2024-01-16 22:15:00,2024-01-16,22:15 - 22:29,0,0,0,1
2024-01-16 22:30:00,2024-01-16,22:30 - 22:44,0,0,0,0
2024-01-16 22:45:00,2024-01-16,22:45 - 22:59,2,0,1,0
2024-01-16 23:00:00,2024-01-16,23:00 - 23:14,0,1,0,0
2024-01-16 23:15:00,2024-01-16,23:15 - 23:29,0,1,0,0
2024-01-17 13:00:00,2024-01-17,13:00 - 13:14,1,0,0,0
2024-01-17 13:15:00,2024-01-17,13:15 - 13:29,0,0,0,0
2024-01-17 13:30:00,2024-01-17,13:30 - 13:44,0,0,0,0
2024-01-17 13:45:00,2024-01-17,13:45 - 13:59,0,0,0,0
2024-01-17 14:00:00,2024-01-17,14:00 - 14:14,0,0,0,0
2024-01-17 14:15:00,2024-01-17,14:15 - 14:29,0,0,0,0
2024-01-17 14:30:00,2024-01-17,14:30 - 14:44,0,0,0,0
2024-01-17 14:45:00,2024-01-17,14:45 - 14:59,0,0,0,0
2024-01-17 15:00:00,2024-01-17,15:00 - 15:14,0,0,0,1
2024-01-17 15:15:00,2024-01-17,15:15 - 15:29,0,0,0,0
2024-01-17 15:30:00,2024-01-17,15:30 - 15:44,0,0,0,0
2024-01-17 18:45:00,2024-01-17,18:45 - 18:59,0,0,0,0
2024-01-17 19:00:00,2024-01-17,19:00 - 19:14,0,0,0,0
2024-01-17 19:15:00,2024-01-17,19:15 - 19:29,0,1,0,0
2024-01-17 19:30:00,2024-01-17,19:30 - 19:44,0,0,0,0
2024-01-17 19:45:00,2024-01-17,19:45 - 19:59,1,0,0,1
2024-01-17 20:00:00,2024-01-17,20:00 - 20:14,0,0,0,0
2024-01-17 20:15:00,2024-01-17,20:15 - 20:29,1,0,0,0
2024-01-17 20:30:00,2024-01-17,20:30 - 20:44,1,0,0,2
2024-01-17 20:45:00,2024-01-17,20:45 - 20:59,0,1,0,0
2024-01-17 21:00:00,2024-01-17,21:00 - 21:14,1,0,0,0
2024-01-17 21:15:00,2024-01-17,21:15 - 21:29,1,0,0,0
2024-01-17 21:30:00,2024-01-17,21:30 - 21:44,0,0,0,0
2024-01-17 21:45:00,2024-01-17,21:45 - 21:59,0,0,0,1
2024-01-17 22:00:00,2024-01-17,22:00 - 22:14,1,0,0,0
2024-01-17 22:15:00,2024-01-17,22:15 - 22:29,0,0,0,0
2024-01-17 22:30:00,2024-01-17,22:30 - 22:44,1,0,0,0
2024-01-17 22:45:00,2024-01-17,22:45 - 22:59,0,0,0,1
2024-01-17 23:00:00,2024-01-17,23:00 - 23:14,0,0,0,0
2024-01-17 23:15:00,2024-01-17,23:15 - 23:29,0,0,0,0
2024-01-18 13:00:00,2024-01-18,13:00 - 13:14,0,0,0,0
2024-01-18 13:15:00,2024-01-18,13:15 - 13:29,0,1,0,1
2024-01-18 13:30:00,2024-01-18,13:30 - 13:44,0,0,0,0
2024-01-18 13:45:00,2024-01-18,13:45 - 13:59,0,0,0,0
2024-01-18 14:00:00,2024-01-18,14:00 - 14:14,0,1,0,0
2024-01-18 14:15:00,2024-01-18,14:15 - 14:29,0,0,0,0
2024-01-18 14:30:00,2024-01-18,14:30 - 14:44,0,0,0,0
2024-01-18 14:45:00,2024-01-18,14:45 - 14:59,0,0,0,0
2024-01-18 15:00:00,2024-01-18,15:00 - 15:14,0,0,0,0
2024-01-18 15:15:00,2024-01-18,15:15 - 15:29,0,0,0,0
2024-01-18 15:30:00,2024-01-18,15:30 - 15:44,0,0,0,0
2024-01-18 18:45:00,2024-01-18,18:45 - 18:59,0,0,0,0
2024-01-18 19:00:00,2024-01-18,19:00 - 19:14,0,0,0,1
2024-01-18 19:15:00,2024-01-18,19:15 - 19:29,0,0,0,1
2024-01-18 19:30:00,2024-01-18,19:30 - 19:44,0,0,0,1
2024-01-18 19:45:00,2024-01-18,19:45 - 19:59,1,1,0,0
2024-01-18 20:00:00,2024-01-18,20:00 - 20:14,0,0,0,3
2024-01-18 20:15:00,2024-01-18,20:15 - 20:29,0,2,0,1
2024-01-18 20:30:00,2024-01-18,20:30 - 20:44,1,0,0,2
2024-01-18 20:45:00,2024-01-18,20:45 - 20:59,0,2,0,2
2024-01-18 21:00:00,2024-01-18,21:00 - 21:14,0,1,0,3
2024-01-18 21:15:00,2024-01-18,21:15 - 21:29,0,0,0,1
2024-01-18 21:30:00,2024-01-18,21:30 - 21:44,1,1,0,1
2024-01-18 21:45:00,2024-01-18,21:45 - 21:59,1,0,0,1
2024-01-18 22:00:00,2024-01-18,22:00 - 22:14,0,0,0,2
2024-01-18 22:15:00,2024-01-18,22:15 - 22:29,0,0,0,0
2024-01-18 22:30:00,2024-01-18,22:30 - 22:44,1,0,0,1
2024-01-18 22:45:00,2024-01-18,22:45 - 22:59,0,1,0,0
2024-01-18 23:00:00,2024-01-18,23:00 - 23:14,0,1,0,0
2024-01-18 23:15:00,2024-01-18,23:15 - 23:29,0,1,0,0
2024-01-19 13:00:00,2024-01-19,13:00 - 13:14,0,0,0,1
2024-01-19 13:15:00,2024-01-19,13:15 - 13:29,0,0,0,0
2024-01-19 13:30:00,2024-01-19,13:30 - 13:44,2,0,0,1
2024-01-19 13:45:00,2024-01-19,13:45 - 13:59,0,0,0,1
2024-01-19 14:00:00,2024-01-19,14:00 - 14:14,0,0,1,0
2024-01-19 14:15:00,2024-01-19,14:15 - 14:29,0,0,2,0
2024-01-19 14:30:00,2024-01-19,14:30 - 14:44,0,0,0,0
2024-01-19 14:45:00,2024-01-19,14:45 - 14:59,0,0,0,0
2024-01-19 15:00:00,2024-01-19,15:00 - 15:14,1,1,0,0
2024-01-19 15:15:00,2024-01-19,15:15 - 15:29,0,0,0,0
2024-01-19 15:30:00,2024-01-19,15:30 - 15:44,0,1,0,0
2024-01-19 18:45:00,2024-01-19,18:45 - 18:59,0,1,1,0
2024-01-19 19:00:00,2024-01-19,19:00 - 19:14,2,0,0,0
2024-01-19 19:15:00,2024-01-19,19:15 - 19:29,1,0,0,0
2024-01-19 19:30:00,2024-01-19,19:30 - 19:44,0,1,0,0
2024-01-19 19:45:00,2024-01-19,19:45 - 19:59,0,0,0,0
2024-01-19 20:00:00,2024-01-19,20:00 - 20:14,1,0,0,1
2024-01-19 20:15:00,2024-01-19,20:15 - 20:29,1,1,0,1
2024-01-19 20:30:00,2024-01-19,20:30 - 20:44,3,1,0,2
2024-01-19 20:45:00,2024-01-19,20:45 - 20:59,2,0,0,0
2024-01-19 21:00:00,2024-01-19,21:00 - 21:14,4,3,0,1
2024-01-19 21:15:00,2024-01-19,21:15 - 21:29,3,0,0,1
2024-01-19 21:30:00,2024-01-19,21:30 - 21:44,3,0,0,2
2024-01-19 21:45:00,2024-01-19,21:45 - 21:59,3,0,0,0
2024-01-19 22:00:00,2024-01-19,22:00 - 22:14,3,0,0,2
2024-01-19 22:15:00,2024-01-19,22:15 - 22:29,0,0,0,0
2024-01-19 22:30:00,2024-01-19,22:30 - 22:44,0,2,0,0
2024-01-19 22:45:00,2024-01-19,22:45 - 22:59,0,0,0,0
2024-01-19 23:00:00,2024-01-19,23:00 - 23:14,0,0,0,0
2024-01-19 23:15:00,2024-01-19,23:15 - 23:29,0,2,0,2
2024-01-20 13:00:00,2024-01-20,13:00 - 13:14,0,0,0,0
2024-01-20 13:15:00,2024-01-20,13:15 - 13:29,1,0,0,0
2024-01-20 13:30:00,2024-01-20,13:30 - 13:44,0,0,0,0
2024-01-20 13:45:00,2024-01-20,13:45 - 13:59,5,0,0,0
2024-01-20 14:00:00,2024-01-20,14:00 - 14:14,1,0,0,1
2024-01-20 14:15:00,2024-01-20,14:15 - 14:29,0,0,0,0
2024-01-20 14:30:00,2024-01-20,14:30 - 14:44,0,0,0,0
2024-01-20 14:45:00,2024-01-20,14:45 - 14:59,0,0,0,0
2024-01-20 15:00:00,2024-01-20,15:00 - 15:14,0,0,0,0
2024-01-20 15:15:00,2024-01-20,15:15 - 15:29,0,0,0,0
2024-01-20 15:30:00,2024-01-20,15:30 - 15:44,0,0,0,0
2024-01-20 18:45:00,2024-01-20,18:45 - 18:59,0,0,0,0
2024-01-20 19:00:00,2024-01-20,19:00 - 19:14,0,1,1,0
2024-01-20 19:15:00,2024-01-20,19:15 - 19:29,0,0,0,1
2024-01-20 19:30:00,2024-01-20,19:30 - 19:44,0,1,0,0
2024-01-20 19:45:00,2024-01-20,19:45 - 19:59,2,1,0,1
2024-01-20 20:00:00,2024-01-20,20:00 - 20:14,2,0,0,1
2024-01-20 20:15:00,2024-01-20,20:15 - 20:29,5,0,0,0
2024-01-20 20:30:00,2024-01-20,20:30 - 20:44,4,0,3,2
2024-01-20 20:45:00,2024-01-20,20:45 - 20:59,3,1,0,0
2024-01-20 21:00:00,2024-01-20,21:00 - 21:14,4,3,1,0
2024-01-20 21:15:00,2024-01-20,21:15 - 21:29,5,4,1,3
2024-01-20 21:30:00,2024-01-20,21:30 - 21:44,4,0,0,0
2024-01-20 21:45:00,2024-01-20,21:45 - 21:59,1,1,0,1
2024-01-20 22:00:00,2024-01-20,22:00 - 22:14,6,0,0,1
2024-01-20 22:15:00,2024-01-20,22:15 - 22:29,2,0,0,1
2024-01-20 22:30:00,2024-01-20,22:30 - 22:44,2,0,0,0
2024-01-20 22:45:00,2024-01-20,22:45 - 22:59,1,0,0,0
2024-01-20 23:00:00,2024-01-20,23:00 - 23:14,1,0,0,0
2024-01-20 23:15:00,2024-01-20,23:15 - 23:29,0,0,0,0
2024-01-21 13:00:00,2024-01-21,13:00 - 13:14,1,0,0,0
2024-01-21 13:15:00,2024-01-21,13:15 - 13:29,1,0,0,0
2024-01-21 13:30:00,2024-01-21,13:30 - 13:44,2,0,1,0
2024-01-21 13:45:00,2024-01-21,13:45 - 13:59,0,0,1,0
2024-01-21 14:00:00,2024-01-21,14:00 - 14:14,5,0,0,1
2024-01-21 14:15:00,2024-01-21,14:15 - 14:29,0,0,0,0
2024-01-21 14:30:00,2024-01-21,14:30 - 14:44,0,0,0,1
2024-01-21 14:45:00,2024-01-21,14:45 - 14:59,0,0,0,0
2024-01-21 15:00:00,2024-01-21,15:00 - 15:14,0,0,1,0
2024-01-21 15:15:00,2024-01-21,15:15 - 15:29,0,0,0,0
2024-01-21 15:30:00,2024-01-21,15:30 - 15:44,0,0,1,0
2024-01-21 18:45:00,2024-01-21,18:45 - 18:59,0,1,0,0
2024-01-21 19:00:00,2024-01-21,19:00 - 19:14,1,0,0,1
2024-01-21 19:15:00,2024-01-21,19:15 - 19:29,1,0,0,0
2024-01-21 19:30:00,2024-01-21,19:30 - 19:44,0,0,0,0
2024-01-21 19:45:00,2024-01-21,19:45 - 19:59,2,0,0,1
2024-01-21 20:00:00,2024-01-21,20:00 - 20:14,2,1,0,1
2024-01-21 20:15:00,2024-01-21,20:15 - 20:29,2,1,0,3
2024-01-21 20:30:00,2024-01-21,20:30 - 20:44,6,2,0,0
2024-01-21 20:45:00,2024-01-21,20:45 - 20:59,5,1,0,0
2024-01-21 21:00:00,2024-01-21,21:00 - 21:14,3,0,0,0
2024-01-21 21:15:00,2024-01-21,21:15 - 21:29,3,0,0,0
2024-01-21 21:30:00,2024-01-21,21:30 - 21:44,1,0,0,0
2024-01-21 21:45:00,2024-01-21,21:45 - 21:59,3,1,0,1
2024-01-21 22:00:00,2024-01-21,22:00 - 22:14,0,1,0,0
2024-01-21 22:15:00,2024-01-21,22:15 - 22:29,0,0,0,0
2024-01-21 22:30:00,2024-01-21,22:30 - 22:44,0,0,0,0
2024-01-21 22:45:00,2024-01-21,22:45 - 22:59,0,0,0,0
2024-01-21 23:00:00,2024-01-21,23:00 - 23:14,0,0,0,0
2024-01-21 23:15:00,2024-01-21,23:15 - 23:29,0,0,0,0
2024-01-22 12:45:00,2024-01-22,12:45 - 12:59,0,0,0,0
2024-01-22 13:00:00,2024-01-22,13:00 - 13:14,1,0,0,0
2024-01-22 13:15:00,2024-01-22,13:15 - 13:29,0,0,0,0
2024-01-22 13:30:00,2024-01-22,13:30 - 13:44,0,0,0,0
2024-01-22 13:45:00,2024-01-22,13:45 - 13:59,0,0,0,0
2024-01-22 14:00:00,2024-01-22,14:00 - 14:14,0,0,0,0
2024-01-22 14:15:00,2024-01-22,14:15 - 14:29,0,0,0,0
2024-01-22 14:30:00,2024-01-22,14:30 - 14:44,0,0,0,0
2024-01-22 14:45:00,2024-01-22,14:45 - 14:59,0,0,0,0
2024-01-22 15:00:00,2024-01-22,15:00 - 15:14,0,0,0,0
2024-01-22 15:45:00,2024-01-22,15:45 - 15:59,0,0,0,0
2024-01-22 19:00:00,2024-01-22,19:00 - 19:14,0,0,0,0
2024-01-22 19:15:00,2024-01-22,19:15 - 19:29,0,1,0,0
2024-01-22 19:30:00,2024-01-22,19:30 - 19:44,0,1,0,0
2024-01-22 19:45:00,2024-01-22,19:45 - 19:59,1,0,0,0
2024-01-22 20:00:00,2024-01-22,20:00 - 20:14,0,0,0,0
2024-01-22 20:15:00,2024-01-22,20:15 - 20:29,1,1,0,0
2024-01-22 20:30:00,2024-01-22,20:30 - 20:44,1,0,0,0
2024-01-22 20:45:00,2024-01-22,20:45 - 20:59,1,0,0,0
2024-01-22 21:00:00,2024-01-22,21:00 - 21:14,1,0,0,0
2024-01-22 21:15:00,2024-01-22,21:15 - 21:29,0,0,0,0
2024-01-22 21:30:00,2024-01-22,21:30 - 21:44,1,0,0,1
2024-01-22 21:45:00,2024-01-22,21:45 - 21:59,1,0,0,0
2024-01-22 22:00:00,2024-01-22,22:00 - 22:14,0,0,0,0
2024-01-22 22:15:00,2024-01-22,22:15 - 22:29,0,0,0,0
2024-01-22 22:30:00,2024-01-22,22:30 - 22:44,1,0,0,0
2024-01-22 22:45:00,2024-01-22,22:45 - 22:59,0,0,0,0
2024-01-22 23:00:00,2024-01-22,23:00 - 23:14,0,0,0,0
2024-01-22 23:15:00,2024-01-22,23:15 - 23:29,0,1,0,0
2024-01-22 23:30:00,2024-01-22,23:30 - 23:44,0,0,0,0
2024-01-23 12:45:00,2024-01-23,12:45 - 12:59,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13:00 - 13:14,0,0,0,0
2024-01-23 13:15:00,2024-01-23,13:15 - 13:29,1,0,0,0
2024-01-23 13:30:00,2024-01-23,13:30 - 13:44,0,0,0,0
2024-01-23 13:45:00,2024-01-23,13:45 - 13:59,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14:00 - 14:14,0,0,0,0
2024-01-23 14:15:00,2024-01-23,14:15 - 14:29,0,0,0,1
2024-01-23 14:30:00,2024-01-23,14:30 - 14:44,1,0,0,0
2024-01-23 14:45:00,2024-01-23,14:45 - 14:59,0,0,0,1
2024-01-23 15:00:00,2024-01-23,15:00 - 15:14,0,0,0,0
2024-01-23 15:45:00,2024-01-23,15:45 - 15:59,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19:00 - 19:14,0,0,0,0
2024-01-23 19:15:00,2024-01-23,19:15 - 19:29,0,0,0,0
2024-01-23 19:30:00,2024-01-23,19:30 - 19:44,0,0,0,1
2024-01-23 19:45:00,2024-01-23,19:45 - 19:59,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20:00 - 20:14,0,1,0,1
2024-01-23 20:15:00,2024-01-23,20:15 - 20:29,0,0,0,3
2024-01-23 20:30:00,2024-01-23,20:30 - 20:44,3,0,0,4
2024-01-23 20:45:00,2024-01-23,20:45 - 20:59,1,1,0,2
2024-01-23 21:00:00,2024-01-23,21:00 - 21:14,1,1,0,1
2024-01-23 21:15:00,2024-01-23,21:15 - 21:29,0,2,0,2
2024-01-23 21:30:00,2024-01-23,21:30 - 21:44,1,0,0,1
2024-01-23 21:45:00,2024-01-23,21:45 - 21:59,1,0,0,0
2024-01-23 22:00:00,2024-01-23,22:00 - 22:14,0,0,0,1
2024-01-23 22:15:00,2024-01-23,22:15 - 22:29,0,0,0,3
2024-01-23 22:30:00,2024-01-23,22:30 - 22:44,0,0,0,1
2024-01-23 22:45:00,2024-01-23,22:45 - 22:59,0,1,0,0
2024-01-23 23:00:00,2024-01-23,23:00 - 23:14,0,0,0,1
2024-01-23 23:15:00,2024-01-23,23:15 - 23:29,0,0,0,0
2024-01-23 23:30:00,2024-01-23,23:30 - 23:44,0,0,0,0
2024-01-24 12:45:00,2024-01-24,12:45 - 12:59,0,0,0,0
2024-01-24 13:00:00,2024-01-24,13:00 - 13:14,0,0,0,0
2024-01-24 13:15:00,2024-01-24,13:15 - 13:29,0,0,0,0
2024-01-24 13:30:00,2024-01-24,13:30 - 13:44,0,0,0,0
2024-01-24 13:45:00,2024-01-24,13:45 - 13:59,0,0,0,0
2024-01-24 14:00:00,2024-01-24,14:00 - 14:14,0,0,0,0
2024-01-24 14:15:00,2024-01-24,14:15 - 14:29,0,0,0,0
2024-01-24 14:30:00,2024-01-24,14:30 - 14:44,0,0,1,0
2024-01-24 14:45:00,2024-01-24,14:45 - 14:59,0,0,0,0
2024-01-24 15:00:00,2024-01-24,15:00 - 15:14,0,0,0,0
2024-01-24 15:45:00,2024-01-24,15:45 - 15:59,0,0,0,0
2024-01-24 19:00:00,2024-01-24,19:00 - 19:14,0,0,0,1
